clavy_id;titulo;editorial;fecha de publicación;lugar de publicación
65086;De carne y hueso. Cuentos;Sopena;[1916?];Barcelona
65087;El descanso dominical, según la cronología y la historia;V. Suárez;1906;Madrid
65088;El segundo libro de las crónicas. Hombres y super hombres;Mundo Latino;[1920?];Madrid
65089;Bodas trágicas. Novelas cortas;Sopena;[1908?];Barcelona
65090;Puentes que no acaban. Poemas;(Imp. por Concha Méndez y Manuel Altolaguirre);1933;Madrid
65091;El bandido de la Sierra. Drama en verso en tres actos y un epílogo, original;Biblioteca Hispania;1923;Madrid
65093;Silencio. Novela (seguida de Los mosqueteros y El calor de hoguera);Pueyo;1919;Madrid
65094;La campana. Drama en un acto;Pueyo;1919;Madrid
65096;Últimas cartas de Jacobo Ortiz. Novela;Calpe;1920;Madrid
65097;Diana de gaita (poemas);[Espasa-Calpe];1930;Madrid
65098;Antología de los mejores poetas castellanos;Thomas Nelson and Sons;[1912];Londres
65100;Cisneros y su siglo;[s.n.];1929-30;Madrid
65101;San Francisco de Asís (siglo XIII);(Imp. de Alrededor del Mundo);[1903];Madrid
65102;Sor Patrocinio;Espasa-Calpe;1929;Madrid [etc.]
65103;Iberismo y germanismo. España ante el conflicto europeo (tres estudios);Cervantes;1917;Valencia
65104;Mata Hari. Das Geheimnis ihres Lebens und ihres Todes;C. Weller & Co.;1927;Leipzig
65106;París-Madrid. Un viaje en el año 19;[Est. Tip. de Fortanet];1920;Madrid
65107;Ellas y ellos o ellos y ellas. Novela;(Imp. de "Alrededor del Mundo");1917;Madrid
65108;El tío de todos. Novela original;Ribas y Ferrer;1925;Barcelona
65109;Justicia. Novela;La Novela Mundial;1928;Madrid
65110;En el alegre Madrid de 1905. Novela;La Novela Mundial;1926;Madrid
65112;Introducción a la filosofía;Centro Universitario;1921;Buenos Aires
65113;XV sonetos de Rafael Sánchez Mazas para XV esculturas de Moisés de Huerta;Lux;[1917];[Bilbao]
65116;La ciudad doliente;[s.n.];[1922];Madrid
65118;Discursos leídos ante la Real Academia de Ciencias Morales y Politicas en la recepción pública del Excmo. Sr. D. Aureliano Linares Rivas el domingo 8 de Junio de 1890;Tip. de Manuel G. Hernández;1890;Madrid
65119;Tres cuentos;Calpe;1919;Madrid
65121;Vargueño de saudades;[El Correo de la Mañana];[1917];[Badajoz]
65122;Del poema eterno;[Imp. Clásica Española];1917;Madrid
65123;Hombres e ideas extranjeros;América;[19--];Madrid
65125;Historia de la España contemporánea, 1788-1898;La España Moderna;[1905];Madrid
65127;Le naturalisme;E. Giraud;1886;París
65128;El poema del trabajo (prosas);"El Fenix";1899;México
65129;Maravillas. Novela funambulesca;Vda. de C. Bouret;1906;París
65130;Amparo. Novela en español y en inglés;R. D. Cortina;1902;New York
65131;A wedding trip;Cassell Pub. Co.;[ca. 1891];New York
65133;El secreto de la abuela;Editores Reunidos;1936;Madrid
65134;Mujeres del Quijote. 2ª ed.;Renacimiento;[1930];Madrid
65135;Rumores del campanario. Novelas y cuentos breves;[Lit. e Imp. Salesiana];[19--?];Sucre, Bolivia,
65138;Viaje por España;Calpe;1920;Madrid
65141;Grandeza y decadencia de Roma;Daniel Jorro;1908-1909;Madrid
65142;Notas de un voluntario. Guerra de Melilla, 1909;(Imp. de Primitivo Fernández);1910;Madrid
65144;De los nombres de Cristo;Calleja;1917;Madrid
65146;Historia de la filosofía moderna;D. Jorro;1907;Madrid
65147;De la libertad moral o libre albedrío. Cuestiones físico-psicológicas sobre este tema ...;Carlos Bailly- Baillière;1868;Madrid [etc.]
65149;Herir en la sombra. Drama en tres actos y en verso;Imp. de José Rodríguez;1868;Madrid
65150;De la experimentacion fisiológica como prueba pericial en los casos de envenenamiento;Bailly-Bailliere;1868;Madrid
65151;El jayón. Drama en tres actos;Pueyo;1919;Madrid
65152;La influencia del Romancero en Guillén de Castro;[s.n];1932;[s.l.]
65154;Meditaciones suramericanas;Espasa-Calpe;1933;Madrid
65156;Vicisitudes y anhelos del pueblo español;Antonio Virgili;1911;Barcelona
65158;Lazarillo español;Pueyo;1921;Madrid
65159;La obra de la Dictadura. Sus cuatro últimos artículos;[Junta de Propaganda Patriótica y Ciudadana];1930.;Madrid
65161;Opiniones sobre "Mi rebelión en Barcelona" de Manuel Azaña;Reportajes;[1935?];Barcelona
65162;Política de fandango y gobierno de castañuelas;(Imp. de Juan Pueyo);1914;Madrid
65163;Cuentos de acero;[Carranza & Cía.];1924;Nueva York
65165;Vida de la Virgen María;Montaner y Simón;1899;Barcelona
65167;Las raíces. Novela;Renacimiento;[1928];Madrid
65168;Europa se va. Novela;Renacimiento;[1921];Madrid
65169;El deseo. Padre e hijo. El amor vedado. El sueño familiar. Novelas;Renacimiento;1912;Madrid
65170;Memorias de un vagón de ferrocarril;Compañía Ibero-Americana de Publicaciones (CIAP);[1930];Madrid
65171;La cita. Novelas;Renacimiento;1913;Madrid
65172;Dos años en América. Impresiones de un viaje por Buenos Aires, Montevideo, Chile, Brasil, New York y Cuba;Maucci;[1913];Barcelona
65173;Panorama literario. Colección de estudios históricos y biográficos, artículos, cuentos, leyendas y poesías;(Imp. de Fernando Cao y Domingo de Val);1881;Madrid
65174;La interina. Historia verdadera de una niña de quince años;V.H. de Sanz Calleja;[1920];Madrid
65176;El Abencerraje, según Antonio de Villegas;B. H. Sanborn;1927;Chicago
65177;Luna de copas (novela);Revista de Occidente;[1929];Madrid
65178;Traición por traición. Novela;Renacimiento;1923;Madrid
65179;El diablo. Su vida y su poder. Toda su historia y vicisitudes;Biblioteca del Más Allá;1922;Madrid
65180;Ideario español. Ideario de Ganivet;Biblioteca Nueva;1932;Madrid
65181;Vírulo mediodía;La Gaceta Literaria;[1927];Madrid
65182;Los nocturnos del generalife;(Imp. de Juan Pueyo);1915;Madrid
65183;Garba. Poesías;[Imp. de J. F. Zabala];1913;Madrid
65184;Doña María de Padilla. La cena de los cardenales;Mundo Latino;[1917];Madrid
65185;Las granadas de rubíes;Mundo Latino;[1917];Madrid
65186;Puerto de sombra. Novela;Rafael Caro Raggio;[1928];Madrid
65187;Senos;El Adelantado;1925;Segovia
65188;Nido de cigüeñas. Novela;Espasa-Calpe;1927;Madrid
65189;Curiosidades malagueñas. Colección de tradiciones, biografías, leyendas, narraciones, efemérides, etc.;(Tip. de Zambrana Hnos.);1899;Málaga
65190;Itinerarios españoles. Alma vasca;[Ramona Velasco];[1920?];Madrid
65192;Doce mil kilómetros a través de los sistemas de riego en México. Impresiones de viaje;;1937;México
65195;Selections from Pérez de Ayala;W. W. Norton & Company, inc.;[c.1934];New York,
65197;El secreto;(Tip. de Manuel G. Hernández);1891;Madrid
65198;El país del sol (España). Poesías;Valero Díaz;[1901];Madrid
65200;El mundo de los gnomos;Cervantes;1928;Barcelona
65201;Ciudades de ensueño. Constantinopla, Jerusalén, Atenas, Damasco, Nikko;Espasa-Calpe;1933;Madrid
65204;Gollerías;Sempere;[1926];Valencia
65205;El circo. (Primer cronista oficial del circo);Sempere;[1924?];Valencia
65206;Cinelandia. Novela grande;[s.n.];[1925?];Madrid
65207;Teatro de ensueño;World Book Company;1917;Yonkers-on-Hudson, N.Y.
65208;El ama de la casa. Comedia en dos actos;B. H. Sanborn & Co.;1926;Chicago
65209;La garra. Drama en dos actos y en prosa;Biblioteca Hispania;1915;Madrid
65210;En cuerpo y alma. Comedia en dos actos y en prosa;Biblioteca Hispania;[ca. 1918];Madrid
65211;Varón de deseos. Novela;Hernando;1929;Madrid
65213;Ideario español. Costa;Biblioteca Nueva;[1919];Madrid
65215;Castilla madre Salamanca. (De la tierra, de las piedras y de los hombres);Renacimiento;1916;Madrid
65216;Galdós y su obra. Nuevo estudio crítico-filosófico de la persona del inmortal novelista y su genio creador, desenvolviéndose y desarrollándose aquélla y éste en sus obras;Matheu, Marqués de Cubas;[1922];Madrid
65218;La dama elegante. Manual práctico y completísimo del buen tono y del buen orden doméstico;Imp. de los hijos de J. A. García;1892;Madrid
65219;La voz de una madre [consejos e instrucciones a su hijo];Est. tip. de  J. Gamades;1896;Barcelona
65220;Granada la bella;Imp. de J. C. Frenckell e Hijo;1896;Helsingfors
65221;Sus mejores páginas;Lib. de la Viuda de Pueyo;1917;Madrid
65222;El espejo del diablo. Cuentos;Libr. Internacional;1917;Madrid
65224;Un año en el otro mundo;Espasa-Calpe;1934;Madrid
65225;Un año en el otro mundo;Biblioteca Nueva;[1917];Madrid
65227;Cantares;Ricardo Fe;[1903];[Madrid]
65228;Morriña. (Historia amorosa);Imp. de Henrich y Cía.;1895;Barcelona
65229;Los pazos de Ulloa. Novela;Administración;[1886?];Madrid
65231;Discurso leído ante la Real Academia Española en la recepción pública del Sr. D. Ricardo León y Román y contestación del Excmo. Sr. D. Antonio Maura y Montaner, celebrada el 17 de enero de 1915;Bernardo Rodríguez;1915;Madrid
65232;Sevilla y el andalucismo;Gustavo Gili;[1929];Barcelona
65233;Insolación. Historia amorosa;Sucesores de N. Ramírez y Cía.;1889;Barcelona
65234;La Corte de los Poetas. Florilegio de rimas modernas;Pueyo;[1906];Madrid
65236;Un libro de estampas. Discurso leído por D. José Francés, en el acto de su recepción pública, y contestación de D. Marceliano Santa María, el día 4 de febrero de 1923;Tip. Yagües;[1923];Madrid
65237;La araña;El Libro Popular;1913;Madrid
65239;Proa de estrellas;Ministerio de Instrucción Pública;1929;Montevideo
65241;Vinos de España;Compañía Ibero-americana de Publicaciones;1929;Madrid
70601;Catalina la Grande;Juventud;1936;Barcelona
70602;Catalina la Grande;Juventud;1954;Barcelona
70701;La buena tierra;Juventud;1935;Barcelona
70803;La abadía de Northanger;[Calpe];1921;Madrid
70804;Silas Marner;Calpe;1919;Madrid
70805;Silas Marner;Calpe;1935;Madrid
70806;Novelas;Planeta;[1958];Barcelona
70807;Novelas;Planeta;[1953];Barcelona
70808;Orlando furioso;Araluce;1941;Barcelona
70809;Orlando furioso;Araluce;[1914];Barcelona
70810;Orlando furioso;Araluce;1914;Barceona
70811;Historias de Esquilo;Araluce;1933;Barcelona
70812;Historias de Esquilo;Araluce;1914;Barelona
70813;Viajes de Gulliver a Liliput y Brobdingnac;Araluce;1926;Barcelona
70814;Viajes de Gulliver a Liliput y Brobdingnac;Araluce;1942;Barcelona
70815;Viajes de Gulliver a Liliput y Brobdingnac;Araluce;[1914];Barcelona
70816;Historias de Eurípides;Araluce;[1914];Barcelona
70817;Historias de Eurípides;Araluce;[1936];Barcelona
70818;Historias de Shakespeare;Araluce;1927;Barcelona
70819;Historias de Shakespeare;Araluce;[1940];Barcelona
70820;La leyenda de Sigfrido;Araluce;[1914];Barcelona
70821;La leyenda de Sigfrido;Araluce;1941;Barcelona
70823;La Ilíada o El sitio de Troya;Araluce;1926;Barcelona
104302;La Peregrinación inmóvil. Versos de…;[s. n.];1932.0;Madrid
104303;Tres sombras. Novela;Espasa-Calpe, Sociedad Anónima;1932.0;Madrid
104304;Pez en la tierra;Impresores, Concha Méndez y Manuel Altolaguirre;1932.0;Madrid
104305;Corazones orgullosos. Novela;Editorial Juventud, S. A.;1932.0;Barcelona
104306;Centinela alerta;Imprenta de Galo Sáez;1932.0;Madrid
104307;De mi jardín. Novelas cortas;Biblioteca Patria de Obras premiadas;[s. a.];Madrid
104308;Candelabro. Novelas;Librería Hernando;1933.0;Madrid
104309;El Comunismo;Editorial Castro, S. A.;[s. a.];Madrid
104310;Las puertas de la felicidad;Editorial Juventud, S. A.;[s. a.];Barcelona
104311;Por qué me casé con él. Novela;Editorial Juventud, S. A.;[s. a.];Barcelona
104312;Mártir del alma. Novela;Editorial Juventud;[s. a.];Barcelona
104313;Romances de amor antiguo y otras composiciones;Editorial Reus, S. A.;1933.0;Madrid
104314;Ráfagas del pasado;Editorial Juventud, S. A.;[s. a.];Barcelona
104315;Remanso. Poesías;Francisco Beltrán, Librería Española y Extranjera;1933.0;Madrid
104316;Las catacumbas de la Rusia roja. Novela;Espasa-Calpe, S. A.;1933.0;Madrid
104317;Mosko-Strom. Novela;Cenit;1933.0;Madrid
104318;La elegante ruletera. Novela;Tipografía "La Alianza";1933.0;Badajoz
104319;Tiempos nuevos. Novela;Editorial Pueyo;1933.0;Madrid
104320;El otro amor;Editorial Juventud;[s. a.];Barcelona
104321;Celia, lo que dice;M. Aguilar, Editor;1933.0;Madrid
104322;Tragedias del hogar;Editorial Juventud, S. A.;1934.0;Barcelona
104323;Júbilos. Poemas de niños, rosas, animales, máquinas y vientos;Ediciones Sudeste;1934.0;Murcia
104324;Escenas populares de la vida china;Editorial Plutarco;1934.0;Madrid
104325;Infortunio;Editorial Juventud, S. A.;[s. a.];Barcelona
104326;Conozco una mujer…;Tipografía Nueva Balear;1934.0;Palma de Mallorca
104327;Romances del sur;Imprenta de Nicasio Medrano;1935.0;Ávila
104328;Sol de la noche. Poesías;Imprenta Bolaños y Aguilar;1935.0;Madrid
104329;Santas que pecaron. Psicología del pecado de amor en la mujer;M. Aguilar, Editor;1935.0;Madrid
104330;Por la misma senda;Editorial Juventud, S. A.;1935.0;Barcelona
104331;Canciones en azul;Ediciones Cierzo;1935.0;Zaragoza
104332;Canciones en azul;Ediciones Cierzo;1935.0;Zaragoza
104333;Explicación de octubre. (Historia comprimida de cuatro años de República en España);Imprenta Garcigoy;1935.0;Madrid
104334;Franciscquita de Asís;Editorial Juventud, S. A.;1935.0;Barcelona
104335;Arco Iris;La Tentativa poética;1935.0;Londres
104336;La Historia de Java;Editorial Juventud, S. A.;1935.0;Barcelona
104337;El pescador de estrellas;Sousa y Pereda, Librería;1935.0;Madrid
104338;Cien lecturas históricas;Espasa-Calpe, S. A.;1935.0;Madrid
104339;Memorias de… (De 1854 a 1931);Editorial Juventud, S. A.;1935.0;Barcelona
104340;El sobrino de Isabel;Editorial Juventud, S. A.;1935.0;Barcelona
104341;La boda del Duque Kurt;Editorial Juventud, S. A.;1935.0;Barcelona
104342;Teatro infantil de…: 1. El Carbón y la Rosa;Imprenta de C. Méndez y M. Altolaguirre;1936.0;Madrid
104343;Breve historia de la escultura española;Misiones de Arte;1936.0;Madrid
104344;Cántico inútil;M. Aguilar, Editor;1936.0;Madrid
104501;Historias de Goethe;Araluce;1914;Barcelona
104502;Historias de Goethe;Araluce;1914;Barcelona
104851;Inquietud;Editorial Ilustra Farré;1932;Barcelona
112139;El momento difícil;;19-05-1922;Madrid
112140;La caza de la mariposa;;26-05-1922;Madrid
112141;Pandorga;;02-06-1922;Madrid
112142;Giordano o El cuento de los cinco perros;;09-06-1922;Madrid
112143;El amigo de la "Curri";;16-06-1922;Madrid
112144;El vagabundo inapetente. (Del diario de un argentino sentimental);;23-05-1922;Madrid
112145;La celada;;30-06-1922;Madrid
112146;Vida y resurrección;;07-07-1922;Madrid
112147;Los ambiguos;;14-07-922;Madrid
112148;La mocita del collar de cerezas;;21-07-1922;Madrid
112149;La señorita Estatua;;28-07-1922;Madrid
112150;El camillero de la Legión. Novela de la guerra;;04-08-1922;Madrid
112151;El diablo de los ojos verdes;;11-08-1922;Madrid
112152;El picador y su mujercita;;18-08-1922;Madrid
112153;Por su propia mano;;01-09-1922;Madrid
112154;Coincidencia extraña;;08-09-1922;Madrid
112155;Biarritz en pyjama;;15-09-1922;Madrid
112156;El fruto de su vientre;;22-09-1922;Madrid
112157;Ganémosle hoy... (Historia mirífica y edificante de D. Celedonio Pérez Andorga);;29-09-1922;Madrid
112158;El vengador de Juliano;;06-10-1922;Madrid
112159;La gotera;;13-10-1922;Madrid
112160;Un visionario;;20-10-1922;Madrid
112161;La doble pasión;;27-10-1922;Madrid
112162;La familia del doctor Pedraza;;03-11-1922;Madrid
112163;Una mujer espiritual;;10-11-1922;Madrid
112164;Un idilio de quince días;;17-11-1922;Madrid
112165;Mis memorias de una noche;;24-11-1922;Madrid
112166;El encanto de la cama redonda;;01-12-1922;Madrid
112167;El juego del amor y de la muerte;;08-12-1922;Madrid
112168;La casa de Pepita;;15-12-1922;Madrid
112169;La moral de lo inmoral;Mundo Latino;22-12-1923;Madrid
112170;Bestezuela de placer;;29-12-1922;Madrid
112171;Amor de mujer;Mundo Latino;05-01-1922;Madrid
112172;El sol de los muertos;;12-01-1923;Madrid
112173;La sirena furiosa. Viaje tragicómico;;19-01-1923;Madrid
112174;El tercer Fausto;;26-01-1923;Madrid
112175;Los ojos verdes de Otilia;;02-01-1923;Madrid
112176;La farsa viva o La locura del "Trustero";;09-01-1923;Madrid
112177;La aventura de Roma;;16-01-1923;Madrid
112178;El regalo de la Muerte;;23-02-1923;Madrid
112179;La hora del pecado;;02-03-1923;Madrid
112180;El viejo del Paseo de los Ingleses;;09-03-1923;Madrid
112181;Una hora mala la tiene cualquiera...;;16-03-1923;Madrid
112182;Memorias de un buzo;;23-03-1923;Madrid
112183;Escuela de rebeldía. (Historia de un sindicalista);;30-03-1923;Madrid
112184;El pecado pretérito;;06-04-1923;Madrid
112185;Al volver a la vida;;13-04-1923;Madrid
112186;El abismo de la voluptuosidad;;20-04-1923;Madrid
112187;La divina pirueta. (Capítulos autobiográficos);;27-04-1923;Madrid
112188;Cuatro días en el infierno;;04-05-1923;Madrid
112189;Lolita, buscadora de emociones;;11-05-1923;Madrid
112190;Papá Saturno;;18-05-1923;Madrid
112191;La virgen casada;;25-05-1923;Madrid
112192;El sultán de Recoletos;;08-06-1923;Madrid
112193;La tristeza de sentirse gorda;;15-06-1923;Madrid
112194;El comediante Fonseca;;22-06-1923;Madrid
112195;Doña Prudencia, mujer ligera;;29-06-1923;Madrid
112196;El secreto de Hortensia: novela;;06-07-1923;Madrid
112197;Las vendedoras de caricias;;13-07-1923;Madrid
112198;El signo de Siva;[Atlántida];20-07-1923;Madrid
112199;El mejor de los tres;[Atlántida];27-07-1923;Madrid
112200;Odios salvajes;[Atlántida];03-08-1923;Madrid
112201;Los locos de la calle;[Atlántida];10-08-1923;Madrid
112202;Luz roja;[Atlántida];17-08-1923;Madrid
112203;El padre Joselito;[Atlántida];24-08-1923;Madrid
112204;La que quiso ser libre;[Atlántida];31-08-1923;Madrid
112205;… Y en la hora de la muerte...;[Atlántida];07-09-1923;Madrid
112206;Paz suprema;[Atlántida];14-09-1923;Madrid
112207;El Centro de Mesa;[Atlántida];21-09-1923;Madrid
112208;Mi novia y mi novio;[Atlántida];28-09-1923;Madrid
112209;¿Cuál?;[Atlántida];05-10-1923;Madrid
112210;La amazona;[Atlántida];12-10-1923;Madrid
112211;¡Soy del "Racing"!;[Atlántida];19-10-1923;Madrid
112212;El destino;[Atlántida];26-10-1923;Madrid
112213;La buena "estrella";[Atlántida];02-11-1923;Madrid
112214;La triste Adriana;[Atlántida];09-11-1923;Madrid
112216;Doble crimen;[Atlántida];16-11-1923;Madrid
112217;El hijo del cura;[Atlántida];23-11-1923;Madrid
112218;El vacío absoluto;[Atlántida];30-11-1923;Madrid
112219;La tragedia de Cornelio;[Atlántida];07-12-1923;Madrid
112220;Titina, segunda tiple;[Atlámntida];14-12-1923;Madrid
112221;La confesión de la Duquesa;[Atlántida];21-12-1923;Madrid
112222;Un día de emociones;[Atlántida];28-12-1923;Madrid
112223;La pena de no ser hombre;[Atlántida];04-01-1924;Madrid
112224;El fantasma;[Atlántida];11-01-1924;Madrid
112225;La sombra del otro amor;[Atlántida];18-01-1924;Madrid
112226;El prodigio de un amor;[Atlántida];25-01-1924;Madrid
112227;La caricia de los brillantes;[Atlántida];01-02-1924;Madrid
112228;Caza mayor;[Atlántida];08-02-1924;Madrid
112229;Isabel-Clara;[Atlántida];15-02-1924;Madrid
112230;Carnaval;Atlántida;22-02-1924;Madrid
112231;La que se murió de pena;[Atlántida];29-02-1924;Madrid
112232;Historia de un drama que no gustó;[Atlántida];07-03-1924;Madrid
112233;La hora buena;[Àtlántida];14-03-1924;Madrid
112234;Misterio de amor y de dolor;[Atlántida+;21-03-1924;Madrid
112235;Unos pasos de mujer;[Atlántida];28-03-1924;Madrid
112236;La Casa de la Cruz;[Atlántida];04-04-1924;Madrid
112237;Papeles de un loco;[Atlántida];11-04-1924;Madrid
112238;El último amor de María de Magdalá;[Atlántida];18-04-1924;Madrid
112239;La adúltera, sin saberlo;[Atlántida];25-04-1924;Madrid
112240;El bebé de Bernabé;[Atlántida];02-05-1924;Madrid
112241;Los ratos buenos y malos de Gil;[Atlántida];09-05-1924;Madrid
112242;El matrimonio de Restrepo;[Atlántida];16-05-1924;Madrid
112243;Flor del mal;Atlántida;23-05-1924;Madrid
112244;La flor de "La Rabadilla". Novela cómica;[Atlántida];30-05-1924;Madrid
112245;El légamo de la tragedia;[Atlántida];07-06-1924;Madrid
112246;El maleficio amarillo;[Atlántida];13-06-1924;Madrid
112247;Por qué no aplaudió Nelly;[Atlántida];20-06-1924;Madrid
112248;El bebedor de lágrimas;[Atlántida];27-06-1924;Madrid
112249;Humo en los ojos;[Atlántida];04-07-1924;Madrid
112250;Devoradora;[Atlántida];11-07-1924;Madrid
112251;Nadie lo vio;[Atlántida];18-07-1924;Madrid
112252;La sangre triunfante;[Atlántida];25-07-1924;Madrid
112253;Una santa mujer;[Atlántida];01-08-1924;Madrid
112254;La hora del abandono;[Atlántida];08-08-1924;Madrid
112255;El emigrante;[Atlántida];15-08-1924;Madrid
112256;Mi Divina Majestad;[Atlántida];22-08-1924;Madrid
112257;La virtud en el pecado;[Atlántida];29-08-1924;Madrid
112258;Venus fue a galeras;[Atlántida];05-09-1924;Madrid
112259;Amor condicionado;[Atlántida];19-09-1924;Madrid
112260;Los amantes de Cuenca;[Atlántida];03-10-1924;Madrid
112261;El aderezo de esmeraldas;[Atlántida];10-10-1924;Madrid
112262;Fútbol... Jazz-band;[Atlántida];17-10-1924;Madrid
112263;Huella de luz;[Atlántida];24-10-1924;Madrid
112264;La carabina;[Atlántida];31-10-1924;Madrid
112265;La locura del "Rolls";[Atlántida];07-11-1924;Madrid
112266;La venganza del muerto;[Atlántida];14-11-1924;Madrid
112267;El burgo podrido;[Atlántida];21-11-1924;Madrid
112268;El juego de la vida;[Atlántida];28-11-1924;Madrid
112269;Los fantasmas. Novela original e inédita;[Atlántida];05-12-1924;Madrid
112270;La gloria de Santa Irene. (Sol de milagro);[Atlántida];12-12-1924;Madrid
112271;¿Conoce usted al procesado?;[Atlántida];19-12-1924;Madrid
112272;Las doce aventuras del año. Novela inédita;[Atlántida];26-12-1924;Madrid
112273;La flor del Turia;[Atlántida];02-01-1925;Madrid
112274;Y el amor es otra cosa;[Atlántida];09-01-1925;Madrid
112275;Mi mujer;[Atlántida];16-01-1925;Madrid
112276;El niño perdido;[Atlántida];23-01-1925;Madrid
112277;El triunfo de Carmela. (Comedia de amor);[Atlántida];30-01-1925;Madrid
112278;Huelga de golfos. Novela madrileña;[Atlántida];06-02-1925;Madrid
112279;Obra de amor, obra de arte;[Atlántida];13-02-1925;Madrid
112280;La mujer honrada... en casa y la pierna quebrada. (Apotegma castellano);[Atlántida];20-02-1925;Madrid
112281;Nuevo juicio de Salomón;[Atlántida];27-02-1925;Madrid
112282;Las tres queridas;[Atlántida];06-03-1925;Madrid
112283;La culpa secreta;[Atlántida];13-03-1925;Madrid
112284;Amar y... morir;[Atlántida];20-03-1925;Madrid
112285;La dama del Luxemburgo;[Atlántida];27-03-1925;Madrid
112286;Navegar;[Atlántida];03-03-1925;Madrid
112287;Las dos manos del Amor;[Atlántida];10-04-1925;Madrid
112288;Alta mar;[Atlántida];17-04-1925;Madrid
112289;Malpica, el acusador;[Atlántica];24-04-1925;Madrid
112290;El último capricho de Montiel;[Atlántida];01-05-1925;Madrid
112291;La gota de agua;[Atlántida];08-03-1925;Madrid
112292;El marido de Mercedes;[Atlántida];15-05-1925;Madrid
112293;El tonto;[Atlántida];22-05-1925;Madrid
112294;La escoria del amor;[Atlántida];29-05-1925;Madrid
112295;Por qué engañan ellas;[Atlántida];05-06-1925;Madrid
112296;El verano de los membrillos;[Atlántida];12-6-1925;Madrid
112297;Viaje pintoresco;[Atlántida];19-06-1925;Madrid
112298;¡"La Voz", que ha salido ahora...!;[Atlántida];26-06-1925;Madrid
112299;Emplazamiento;[Atlántida];03-07-1925;Madrid
112300;Más hombre que cura;[Atlántida];10-07-1925;Madrid
112301;El más bello amor de Mercedes;[Atlántida];17-07-1925;Madrid
112302;La sangre del sacrificio;[Atlántida];24-07-1925;Madrid
112303;El idilio de "Artagnan". Novela de la vida perruna;[Atlántida];31-07-1925;Madrid
112304;La tumba de tita Carmen;[Atlántida];07-08-1925;Madrid
112305;¡Lavó su honra!...;[Atlántida];14-08-1925;Madrid
112306;Felisa salva su casa;[Atlántida];21-08-1925;Madrid
112307;El crimen del sátiro. Folletín de una niña desaparecida;[Atlántida];28-08-1925;Madrid
112308;El carnaval en la Habana;[Atlántida];04-09-1925;Madrid
112309;Aventuras póstumas de Bonifacio Sanabria;[Atlántida];11-09-1925;Madrid
112310;El hijo postizo;[Atlántida];18-09-1925;Madrid
112311;La dama negra;[Atlántida];25-09-1925;Madrid
112312;La calma turbada;[Atlántida];02-10-1925;Madrid
112313;Ella es así;[Atlántida];09-10-1925;Madrid
112314;Olivia, la genial;[Atlántida];16-10-1925;Madrid
112315;La conquista del pájaro azul;[Atlántida];23-10-1925;Madrid
112316;El fruto en sazón;[Atlántida];30-10-1925;Madrid
112317;El nido en la tormenta;[Atlántida];06-11-1925;Madrid
112318;El embajador de la Luna;[Atlántida];13-11-1925;Madrid
112319;El amor de las histéricas. Novela corta;[Atlántida];20-11-1925;Madrid
112320;También en el fango hay rosas;[Atlántida];27-11-1925;Madrid
112321;¡Le pasa a cualquiera!;[Atlántida];04-12-1925;Madrid
112322;La reina de los Pirineos;[Atlántida];11-12-1925;Madrid
112323;La seducida;;18-12-1925;Madrid
112324;¿Más fuerte que el amor?;[Atlántida];25-12-1925;Madrid
112325;Y bendita tú eres...:;[Atlántida];01-01-1926;Madrid
112326;La honrada golfemia;[Atlántida];08-01-1926;Madrid
112327;El reflejo de Caín;[Atlántida];15-01-1926;Madrid
112328;Los marineros y sus amigas;[Atlántida];22-01-1926;Madrid
112329;La vida;[Atlántida];29-01-1926;Madrid
112330;Charito, la más juncal;[Atlántida];05-02-1926;Madrid
112331;El cortijo de las palomas;[Atlántida];12-02-1926;Madrid
112332;El ángel del portal;[Atlántida];19-02-1926;Madrid
112333;El secreto de la baronesa;[Atlántida];26-02-1926;Madrid
112334;La mujer de mi amigo;[Atlántida];05-03-1926;Madrid
112335;Una chica traviesa;[Atlántida];12-03-1926;Madrid
112336;El rey Lear, impresor;[Atlántida];19-03-1926;Madrid
112337;La domadora;[Atlántida];26-03-1926;Madrid
112338;En el misterio de la noche;[Atlátida];02-04-1926;Madrid
112339;El Zodíaco y el amor;Àtlántida];09-04-1926;Madrid
112340;Gil Balduquín y su Ángel;Atlántida];16-04-1926;Madrid
112341;Las ojeras;[Atlántida];23-04-1926;Madrid
112342;La devoradora;[Atlántida];30-04-1926;Madrid
112343;La verdadera mujer;[Atlántida];07-05-1926;Madrid
112344;Los eslabones;[Atlántida];14-05-1926;Madrid
112345;El amor no admite leyes;[Atlántida];21-05-1926;Madrid
112346;Olga, la revolucionaria;[Atlántida];28-05-1926;Madrid
112347;La santa desconocida;[Atlántida];04-06-1926;Madrid
112348;La vuelta del marido pródigo;[Atlántida];11-06-1926;Madrid
112349;El réprobo;[Atlántida];08-06-1926;Madrid
112350;El intruso;[Atlántida];25-06-1926;Madrid
112351;Olla podrida;[Atlántida];02-07-1926;Madrid
112352;Muchas se casan;[Atlántida];09-07-1926;Madrid
112353;Precio de mujer;[Atlántida];16-07-1926;Madrid
112354;La campanera;[Atlántida];23-07-1926;Madrid
112355;Murió en mitad de la calle;[Atlántida];30-07-1926;Madrid
112356;La liga;[Atlántida];06-08-1926;Madrid
112357;Flor de fango;[Atlántida];13-08-1926;Madrid
112358;El hotel vacío;[Atlántida];20-08-1926;Madrid
