clavy_id,"editorial","titulo","lugar de publicaci�n","fecha de publicaci�n"
60265,"(Imp. La Editora)","La quimera",,
60266,"R. Velasco, Imp.","De Andalucía. Cuentos",,
60267,"[Saturnino Calleja]","El sendero andante. Momentos, modos, ditirambos, doctrinal de vida y naturaleza. Poemas",,
60268,"Libr. de Fernando Fé","Cielo azul. Novela andaluza",,
60269,"Tip. Zambrana Hnos.","De mis parrales. Cuentos andaluces",,
60270,"Renacimiento","El palacio triste. Lirio entre espinas. El ideal. La suerte de Isabelita. El pobrecito Juan. El enamorado",,
60271,"Renacimiento","La pasión. Los románticos",,
60272,"[Estrella]","El reino de Dios. La adúltera penitente. Navidad",,
60273,"Renacimiento","Sol de la tarde",,
60274,"Renacimiento","La sombra del padre. El ama de la casa. Hechizo de amor. Comedias escogidas",,
60275,"Renacimiento","Tú eres la paz. Novela",,
60276,"Imp. Hispano-Alemana","Aben-Humeya. Tragedia morisca en cuatro actos y en verso, original",,
60277,"Renacimiento","El peligro. Novela",,
60278,"Renacimiento","La segunda Salomé. Novelas",,
60279,"Renacimiento","El triunfo. Novela",,
60280,"Libr. de los Sucesores de Hernando","El agua dormida",,
60281,"[Estrella]","El amor y la muerte",,
60282,"Renacimiento","La humilde verdad",,
60283,"Renacimiento","Mamá. Comedia en tres actos",,
60284,"Garnier Hnos.","Motivos",,
60285,"Editorial América","Los espejos de Clío",,
60286,"Mundo Latino","Estampas grotescas",,
60287,"Antonio Marzo","La enamorada indiscreta o El peligro en la verdad. Novela ejemplar",,
60288,"Renacimiento","El amor tardío. Drama romántico en tres actos",,
60289,"Renacimiento","El amor en dos tiempos. Novela",,
60290,"Renacimiento","Los hombres. Mary los descubre. Novela",,
60291,"M. Pérez Villavicencio","Historia de un escéptico. En tierra de santos. Novela",,
60292,"R. Velasco, Imp.","La llave de la Araceli. Comedia en un acto y en prosa",,
60293,"Renacimiento","De un mundo a otro. Novela",,
60294,"Renacimiento","Un enemigo del matrimonio. Novela",,
60295,"(Imp. de los Hijos de M.G. Hernández)","Migajas",,
60296,"Renacimiento","Un corazón burlado. Novela",,
60297,"Sociedad General Española de Librería (SGEL)","Ha llegado el día. Novela",,
60298,"Renacimiento","Las flechas del amor. Costumbres madrileñas. Novela",,
60299,"Nuestra raza","Del Rastro a Maravillas",,
60300,"R. Velasco (Imp.)","Cadenas de rosas. Comedia en un acto",,
60302,"La Novela Mundial","Magín o La previsión y la novedad. Novela",,
60303,"Est. Tip. Sucesores de Rivadeneyra","Baturrillo",,
60304,"Agencia General de Librería y Publicaciones","Sendero de humildad",,
60305,"Maucci","Nuevos cantares. Colección de malagueñas, peteneras, soleares, seguidillas, granadinas, percheleras, gitaneras, etc.",,
60306,"Imp. del Correo de Andalucia","Notas perdidas. (Colección de cantares)",,
60307,"Imp. de Fortanet","Espumas y plomo. Cartas sin sobre",,
60308,"Libr. de los Suc. de Hernando","Encarnación. Novela",,
60310,"Mundo Latino","El archipiélago maravilloso. Aventuras fantasmagóricas",,
60311,"""España y América""","Cascabeles de plata",,
60312,"Editora Internacional","La vuelta del muerto. Novela",,
60314,"Renacimiento","A fuego lento. Novela",,
60315,"Sempere","El arca de Noé. Ensayos",,
60316,"Zambrana Hnos., Imp.","Poesías varias",,
60317,"[Fortanet]","Los hijos de nadie. Novela madrileña",,
60318,"""España y América""","Intimidades de la farándula. Colección de artículos referentes a la escena, comediantes y escritores dramáticos desde el siglo XVI hasta el día",,
60319,"Sociedad española de librería","Aucafilú (epoca de Rosas)",,
60320,"Renacimiento","Alcalá de los Zegríes. Novela",,
60321,"Fortanet","La copa de Verlaine",,
60322,"Mundo Latino","Los ojos de los fantasmas. (Poesías)",,
60323,"Pueyo","En la pendiente. Los que suben y los que ruedan",,
60324,"Libr. de Pueyo","El caballero de la muerte",,
60325,"Atlántida","Panderetas de España",,
60326,"Renacimiento","El jefe político (vida y milagros de un pícaro representativo de la política española)",,
60327,"Renacimiento","El otoño dorado",,
60328,"Imp. de La Prensa de Madrid","Románticas. Poesías",,
60330,"Compañía Ibero-Americana de Publicaciones, s.a.","Saetas populares, recogidas, ordenadas y anotadas",,
60332,"Sociedad de Autores Españoles","Gerineldo. Poema de amor y caballería, representable, en cuatro jornadas, compuesto, en parte, con pasajes del romancero",,
60333,"Maucci","Poesías (La canción de la calle, y otros poemas)",,
60334,"[Mundo Latino]","La madona del carrusel",,
60335,"Editora Internacional","Las luminarias de Hanukah (un episodio de la historia de Israel en España). Novela",,
60336,"[s.n.]","Cervantes",,
60337,"Pueyo","Sinvergüenzas. Tragicomedias de la vida vulgar",,
60338,"Pueyo","Las personas decentes. Novela",,
60339,"Compañia Iberoamericana de Pulbicaciones (CIAP)","Los mejores poetas de la Argentina",,
60341,"Pueyo","El pájaro en la jaula. Novela",,
60342,"Pueyo","Corazones sin rumbo. Novela",,
60343,"Pueyo","Un grito en la noche. Novela de amor y de dolor",,
60344,"Pueyo","Ganarás el pan. Primer premio del concurso de novelistas del siglo XX",,
60345,"Libr. de Francisco Beltrán","Lazarillo español. Guía de vagos en tierras de España por un peregrino industrioso",,
60346,"Rivadeneyra","El rastrero",,
60347,"Pueyo","Luna y sol de marisma. Novela",,
60348,"[Bailly-Bailliere]","La Colombiada. Poesías",,
60349,"Ramón Sopena","El punto-negro. Novela original",,
60351,"Boni and Liveright","Their son. The necklace",,
60352,"Renacimento","La enferma. Novela",,
60353,"Ramón Sopena","Duelo a muerte. Novela original",,
60354,"Maucci","La carreta de Théspis. Autores, comediantes, costumbres de la farándula",,
60355,"Biblioteca Hispania","Años de miseria y de risa. Escenas de una vida en que solo hubo erratas",,
60356,"A. Garrido","Teatro galante. Nochebuena. El pasado vuelve. Frío",,
60357,"Renacimiento","La risa, la carne y la muerte. Cuentos irónicos, cuentos pasionales, cuentos de asesinos, ladrones y fantasmas",,
60358,"Renacimiento","Confesiones de ""un niño decente"" (autobiografia)",,
60359,"Renacimiento","Una vida extraordinaria. Fragmentos de unas ""Memorias"" que nadie se atrevería a publicar completas. Novela",,
60360,"Renacimiento","Los vivos muertos. Novela",,
60361,"Renacimiento","La opinión ajena. (Novela)",,
60362,"Renacimiento","Memorias de un vagón de ferrocarril. Novela",,
60363,"Renacimiento","El misterio de un hombre pequeñito. Novela",,
60364,"Ramón Sopena","Tierra de encanto y maravilla. Poesías. México, 1918",,
60365,"Maucci","Parnaso chileno, aumentado con una segunda serie",,
60367,"Renacimiento","La sangre de Abel. Novela",,
60368,"M. Pérez Villavicencio","Las siestas del cañaveral",,
60369,"[Prudencio Pérez de Velasco]","Las sombras de Loyola",,
60370,"Espasa-Calpe","Sor Patrocinio",,
60372,"(Libr. de Garnier Hnos.)","San Francisco de Asís (siglo XIII)",,
60374,"Ediciones Literatura","San Alejo",,
60375,"Bailly-Bailliere","Misterio",,
60376,"Imp. de Ricardo Rojas","Cervantes de levita. Nuestros libros de Caballería. Dos ensayos de crítica",,
60377,"Ramón Sopena","Tik-Nay (el payaso inimitable). Novela",,
60378,"Biblioteca Nueva","La virtud se paga. (Novelas)",,
60379,"Renacimiento","El seductor",,
60380,"Renacimiento","Sobre el abismo. (Novela)",,
60382,"Lib. de Fernando Fe","Antiguallas. Crónicas, descripciones y costumbres españolas en los siglos pasados",,
60386,"Renacimiento","Páginas de la guerra. Por Francia y por la libertad",,
60388,"Hodder and Stoughton","In the heart of the tragedy",,
60389,"Xunta de Galicia","Obra galega",,
60390,"Imp. de Viuda de Luis Tasso","Siluetas escénicas del pasado. Colección de artículos históricos de costumbres, anécdotas, biografías, bibliografías, etc., del teatro español",,
60391,"Ediciones Torremozas","Poemas de ida y vuelta",,
60392,"[s.n.]","Pamphlets. Spanish Literature",,
60393,"Ediciones Torremozas","Honda raiz",,
60395,"Asociación de Alumnas de la Residencia de Señoritas","Poemas A",,
60401,"Gráficas Celarayn","Laberinto de presencia",,
60408,"Sáenz de Jubera Hnos.","Campoamor (Biografia y estudio critico)",,
60412,"Edita","Las vestiduras recamadas. Novela",,
60413,"Ediciones FAX","Obras completas de Concha Espina",,
60414,"Luis Morote","La tierra de España y la reforma agraria",,
60415,"Libr. de Fernando Fé","El cisne de Vilamorta",,
60416,"Edicios do Castro","Descansar en la frontera. Poesía en el exilio (1939-1970)",,
60417,"Compañía Ibero-Americana de Publicaciones (CIAP)","El enigma de Joaquín Costa. ¿Revolucionario? ¿Oligarquista?",,
60418,"Revista Cuadernos Americanos, Año III, Vol. VXII, número 5","""Antología de poetas españoles en América"" (Cuadernos Americanos)",,
60420,"Editorial ""Mundo Latino,""","El año artístico, 1915-[1926]",,
60421,"Libr. de los Sucesores de Hernando","El peregrino en Indias (en el corazón de la América del Sur)",,
60422,"[Patronato social de buenas lecturas]","El seguro contra naufragio",,
60423,"Mundo Latino","El bebedor de lágrimas. Novela",,
60424,"Renacimiento","Sí sé por qué. Novela",,
60425,"Renacimiento","La altisima (novela)",,
60426,"Renacimiento","Las posadas del amor; Mi prima me odia; Mi media naranja; Además del frac. Novelas",,
60427,"Renacimiento","Así paga el diablo",,
60428,"Libr. de Fernando Fé","Del frío al fuego (ellas a bordo). Novela",,
60429,"Renacimiento","Alma en los labios. Novela",,
60430,"[Imp. de Fortanet]","Porvenir de la literatura después de la guerra. Lectura dada en la Residencia de Estudiantes la tarde del 5 de diciembre de 1916",,
60431,"[Espasa-Calpe]","Retratos. Regoyos, Baroja, Unamuno, Ortega y Gasset, Becher",,
60433,"Est. Tip. Sucesores de Rivadeneyra","El P. Coloma y la aristocracia",,
60435,"R. Caro Raggio","El nuevo glosario",,
60436,"Publicacions de La Revista","Càntic d'amor",,
60438,"Joan Sauret","Acoraments i gaudis",,
60440,"L'Atzar","Nits de lluna a l’Orinoco i altres contes",,
60441,"Renacimiento","El jayón. Drama en tres actos",,
60443,"Gil Blas","El metal de los muertos. Novela",,
60444,"Arts Graf. Romeu","Les Fades de Montmur : al·legoria",,
60445,"Gil Blas","La esfinge maragata. Novela premiada por la Real Academia Española",,
60446,"Dilagro","Sícoris: biografia d’un riu català",,
60447,"Espasa-Calpe","La flor de ayer",,
60449,"Renacimiento","La rosa de los vientos. Novela",,
60451,"Compañía Ibero-Americana de Publicaciones (CIAP)","Copa de horizontes",,
60453,"Renacimiento","Tierras del Aquilón",,
60455,"Renacimiento","Ruecas de marfil (novelas)",,
60456,"Lletres","Antología de la lírica nord-americana",,
60457,"Renacimiento","Dulce nombre (novela)",,
60458,"Torino","Versión Celeste",,
60459,"Renacimiento","Altar mayor. Novela",,
60461,"Gil-Blas","Cuentos",,
60463,"Renacimiento","Despertar para morir (novela). 1ª ed.",,
60465,"[La Lectura]","Estudios filosóficos. Religio est libertas",,
60467,"Prensa Gráfica","El sueño es vida",,
60471,"Gil Blas","Del Manzanares al Darro",,
60473,"Biblioteca Hispania","Las zarzas del camino. Fantasmas",,
60475,"Biblioteca Hispania","El conde de Valmoreda. Como hormigas",,
60477,"Biblioteca Hispania","La casa de la Troya. El milagro",,
60479,"Biblioteca Hispania","La estirpe de Júpiter. Cuando ellas quieren. En cuarto creciente",,
60481,"Biblioteca Hispania","La fuente amarga. El mismo amor",,
60483,"Biblioteca Hispania","Nido de águilas. Camino adelante",,
60485,"Biblioteca Hispania","Como buitres. Comedia en dos actos y en prosa",,
60487,"Biblioteca Hispania","La garra. La espuma del champagne",,
60489,"Cervantes","Costa y el problema de la educación nacional",,
60490,"Biblioteca Hispania","La divina palabra. Bodas de plata",,
60492,"Biblioteca Hispania","Añoranzas. El ídolo. Clavito",,
60494,"Biblioteca Hispania","Doña Desdenes. El caballero Lobo",,
60496,"Renacimiento","Esclavitud. Drama en tres actos. Las alas. Comedia en tres actos",,
60497,"R. Velasco [Imp.]","El amor brujo. Gitanería en un acto y dos cuadros, escrita expresamente para Pastora Imperio",,
60498,"R. Velasco [Imp.]","Lion d'Or. Juguete cómico-lírico en un acto y tres cuadros, en verso y prosa",,
60501,"R. Velasco [Imp.]","El pobre Valbuena. Humorada lírica en un acto, dividido en tres cuadros, en prosa",,
60502,"R. Velasco [Imp.]","El amigo. Drama en un acto, en prosa",,
60505,"R. Velasco [Imp.]","La voz de la patria. Cuadro dramático en un acto y en verso",,
60509,"Pueyo","El condenado. Drama en tres actos",,
60510,"R. Velasco [Imp.]","La gente seria. Sainete lírico en un acto y en prosa",,
60512,"R. Velasco [Imp.]","El vencedor de sí mismo. Drama en tres actos y en prosa",,
60514,"R. Velasco [Imp.],","La hermana Piedad. Comedia lírica en un acto y tres cuadros, en prosa",,
60516,"Imp. de la Gaceta Minera","La sombra del hijo. Drama en tres actos y en prosa",,
60517,"Imp. de F. Reyes y Hnos.","La ruina del hogar. Comedia en tres actos y en verso",,
60518,"R. Velasco [Imp.]","El método Górritz. Zarzuela en un acto, dividido en tres cuadros",,
60519,"R. Velasco [imp.]","¡Por chiripa...! Entremés en prosa",,
60520,"Prensa Moderna","El rodeo. Drama en tres actos",,
60521,"R. Velasco [Imp.]","La casta. Comedia en tres actos",,
60525,"R. Velasco [Imp.]","El coche correo. Sainete lírico en un acto y tres cuadros, original y en prosa",,
60527,"Rivadeneyra","Alma vasca",,
60528,"Maucci","Monólogos para actrices",,
60531,"Mundo Latino","Treinta años de mi vida",,
60532,"M. Aguilar","Félix de Azara, siglo XVIII",,
60533,"Imp. de ""Alrededor del mundo""","Galdós",,
60534,"Calpe","España nervio a nervio",,
60535,"Administración","Adán y Eva (ciclo). Doña Milagros",,
60536,"Est. Tip. de El Correo","De el teatro. Memoria",,
60538,"Administración","Los tres arcos de Cirilo. Un drama. Mujer. Novelas ejemplares",,
60540,"Ediciones ""Universo""","Criadero de curas. Novela social. 12 pruebas de la inexistencia de Dios",,
60541,"Sociedad Gral. Española de Librería","América. (El libro de los orígenes)",,
60543,"[s.n.]","La comedia de un tímido, en dos actos, cuatro cuadros",,
60544,"La Novela Corta","El allegreto de la sinfonía VII. Novela inédita",,
60545,"Libr. de Mariano Murillo","El vértigo. Poema",,
60546,"Libr. española","Rosario la de Acuña. Un capítulo de hístoria de la poesía mexicana",,
60549,"[Imp. de L'Illustration]","Le chant du berceau. Pièce en deux actes",,
60550,"[s.n.]","Las tres cosas del tío Juan",,
60552,"R. Velasco [Imp.]","La enamorada. Drama en cuatro actos",,
60554,"R. Velasco [Imp.]","Instantáneas. Revista cómico-lírica en un acto y cinco cuadros, en prosa y verso",,
60555,"Fernando Fé","La campaña filipina. (Impresiones de un soldado)",,
60557,"Sociedad Anónima Casa Dotésio","La venta de Don Quijote = L'auberge de Don Quichotte. Comedia lirica en un acto = (comédie lirique en un acte)",,
60558,"Imp. Artística de José Blass","La visión de Fray Martín. Poema",,
60559,"R. Velasco [Imp.]","La mujer de goma. Vodevil en un acto",,
60560,"Lib. de Juan y Antonio Bastinos","El ejemplo. Comedia en dos actos",,
60561,"R. Velasco [Imp.]","Música popular. Sainete",,
60562,"R. Velasco [Imp.]","Mirandolina. Comedia en tres actos y en prosa",,
60563,"R. Velasco [Imp.]","Otro beso. Comedia dramática en dos actos y en prosa",,
60565,"Renacimiento","A tiro limpio. Comedia en tres actos. El burro de carga. Comedia en dos actos",,
60566,"R. Velasco [Imp.]","La suerte loca. Pasatiempo cómico-lírico en un acto, dividido en tres cuadros, en prosa",,
60568,"R. Velasco [Imp.]","Mi bebé. Entremés en prosa",,
60569,"R. Velasco [Imp.]","La regadera. Entremés en prosa consecuencia o epílogo de La alegre trompetería",,
60571,"R. Velasco [Imp.]","El pantano. Drama en tres actos",,
60572,"Teatro Mundial","La lámpara maravillosa. Vodevil en tres actos basado en la obra ""Moins cinq"" original",,
60575,"Imp. de J. Rodríguez","Amor a la patria. Drama trágico en un acto y en verso",,
60578,"R. Velasco [Imp.]","Ilusión. Comedia en tres actos y en prosa",,
60579,"R. Velasco [Imp.]","La muerte de Agripina. Pasatiempo cómico-lírico en un acto, dividido en tres cuadros, original y en prosa",,
60580,"(Tip. de la Revista de Archivos)","Los antepasados. Comedia en dos actos",,
60581,"R. Velasco [Imp.]","Fígaro, barbero de Sevilla. Comedia en cuatro actos",,
60582,"[s.n.]","Los caballos negros (la tragedia del juego). Melodrama en tres actos",,
60584,"R. Velasco [Imp.]","Flores de la huerta. Boceto dramático en un acto y en prosa",,
60586,"Imp. de J. Pueyo","Sebastián el Bufanda o El robo de la calle de Fortuny. Película policíaca en cuatro actos y en prosa",,
60587,"Tip. de la Revista de Archivos","Nunca. Comedia dramática en cuatro actos",,
60588,"Estab. Tip. de la Sociedad Editorial de España","Nuestro enemigo. Drama en tres actos",,
60589,"R. Velasco [Imp.]","Maldito dinero. Sainete lírico en un acto, dividido en tres cuadros, en prosa y verso",,
60591,"R. Velasco [Imp.]","La canción del náufrago. Drama lírico en tres actos, divididos en cinco cuadros, en prosa y verso",,
